session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
619102bf503a4a8ee727296c,60453eb030e44b64d9aafe38,APPROVED,2021-11-14 12:36:29.750000,2021-11-14 13:34:33.399000,3483.649,20,3,0,100,2021-11-14 23:00:59.751000,78C7C056,South Africa,South Africa,Part-Time,English,South Africa,Female,Yes
6191066955b3f8cec9436407,60365639219b964d424581d6,APPROVED,2021-11-14 12:51:56.307000,2021-11-14 13:15:46.607000,1430.3,23,7,0,100,2021-11-14 23:00:59.833000,78C7C056,South Africa,South Africa,Due to start a new job within the next month,English,South Africa,Female,Yes
619107c8a4fc3480cb8b039f,6005d5402fe8808af5800512,RETURNED,2021-11-14 12:57:46.916000,,90255.207488,20,54,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619108147f6a5999895175a0,5c9cd11c32d8ee00169ba656,APPROVED,2021-11-14 12:59:06.056000,2021-11-14 13:10:11.572000,665.516,43,18,0,100,2021-11-14 23:00:59.910000,78C7C056,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
619114ed0472f5ca82334fe4,5b73979a31a43f00019276f2,APPROVED,2021-11-14 13:53:52.217000,2021-11-14 14:19:07.366000,1515.149,35,89,0,100,2021-11-14 23:00:56.254000,78C7C056,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
619115ac5cbc681449af095f,5b1d82abd360420001f0ed29,REJECTED,2021-11-14 13:57:03.010000,2021-11-14 14:04:44.787000,461.777,33,113,1,99,2021-11-14 20:38:23.135000,78C7C056,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
6191190aa138f36512413d32,5fc18bcd740d621386762491,APPROVED,2021-11-14 14:11:25.629000,2021-11-14 14:28:57.160000,1051.531,19,102,1,100,2021-11-14 23:00:59.990000,78C7C056,United Kingdom,United Kingdom,Other,English,United Kingdom,Female,Yes
6191195d96666a6155ab8c5c,5b714ee3b03173000168bc98,APPROVED,2021-11-14 14:12:49.135000,2021-11-14 14:35:15.703000,1346.568,38,194,2,100,2021-11-14 23:00:56.352000,78C7C056,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
619119c14bb9a53fc5e1fd71,6042622fa8048310a561e57c,APPROVED,2021-11-14 14:14:31.079000,2021-11-14 14:59:56.473000,2725.394,27,23,0,100,2021-11-14 23:00:56.422000,78C7C056,DATA EXPIRED,Germany,DATA EXPIRED,English,DATA EXPIRED,Male,No
61911a3b50f24023b2d523e9,606b5632b44fc8c52a0d7eca,RETURNED,2021-11-14 14:16:27.571000,,85534.672181,21,46,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
