session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
61909a31d7a9a6d6efd349b0,5e8b8769946721060772548d,RETURNED,2021-11-14 05:10:09.795000,,118286.853435,25,162,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61909ad1932170064fb1fdfc,5c16c04cd0194b0001e693f0,APPROVED,2021-11-14 05:14:39.902000,2021-11-14 05:36:39.619000,1319.717,34,290,1,100,2021-11-14 11:40:42.560000,804E44E8,South Africa,New Zealand,Unemployed (and job seeking),English,New Zealand,Female,No
61909ada1a26567b48e2e3ac,5e2d51e29247f434c01906a3,APPROVED,2021-11-14 05:12:58.126000,2021-11-14 05:43:17.628000,1819.502,31,64,1,100,2021-11-14 11:40:37.698000,804E44E8,New Zealand,New Zealand,Full-Time,English,New Zealand,Male,No
61909c412ed545a6e653e031,5b0c690b444cef0001ca5904,RETURNED,2021-11-14 05:18:57.540000,,117759.170194,51,608,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61909c82accb69290940f64b,5b0d0beed282ff00015b9972,APPROVED,2021-11-14 05:20:02.831000,2021-11-14 05:38:56.039000,1133.208,38,260,0,100,2021-11-14 11:40:37.785000,804E44E8,DATA EXPIRED,Canada,DATA EXPIRED,English,Canada,Male,DATA EXPIRED
61909de6053331ee59733f21,60a753bcf50870d1a0a6e4bf,RETURNED,2021-11-14 05:36:00.035000,,116736.707342,25,58,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61909e50a9f62c879806266c,5ef4b31243a45e08baf3a6c9,APPROVED,2021-11-14 05:27:47.955000,2021-11-14 05:45:57.310000,1089.355,31,41,0,100,2021-11-14 11:40:37.865000,804E44E8,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Male,No
61909f4267fc8d5862379ec9,60b6133ba88a3386fb0b0384,APPROVED,2021-11-14 05:36:09.637000,2021-11-14 06:03:22.415000,1632.778,21,36,1,100,2021-11-14 11:40:37.958000,804E44E8,South Africa,South Africa,Part-Time,English,South Africa,Male,Yes
61909fcb9e5409bca0c01e2d,6038edc05fc5993376527b9a,APPROVED,2021-11-14 05:34:13.907000,2021-11-14 05:58:33.980000,1460.073,22,95,0,100,2021-11-14 11:40:42.681000,804E44E8,South Africa,South Africa,Other,English,South Africa,Female,Yes
61909fde0fcdca295b81bc74,5db508259ca75a000d583b9a,RETURNED,2021-11-14 05:34:22.444000,,116834.375524,20,245,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61909fee177547d89f65b2f9,60b93ba8ba09f3ec6e8412b9,APPROVED,2021-11-14 05:34:42.561000,2021-11-14 06:20:53.047000,2770.486,24,27,0,100,2021-11-14 11:40:42.784000,804E44E8,South Africa,South Africa,Part-Time,English,South Africa,Female,Yes
6190a0349144e428eac79b86,5d4b62555f5e4c0001f38d25,APPROVED,2021-11-14 05:36:02.218000,2021-11-14 05:54:39.446000,1117.228,31,178,0,100,2021-11-14 11:40:38.056000,804E44E8,Canada,Canada,Other,English,Canada,Male,No
6190a06f0882ba9a8fb3bef1,60c7bddaf145237400212a72,APPROVED,2021-11-14 05:36:57.156000,2021-11-14 06:15:47.504000,2330.348,24,35,0,100,2021-11-14 11:40:42.925000,804E44E8,South Africa,South Africa,Unemployed (and job seeking),English,South Africa,Female,Yes
6190a134accb69290940f65f,5f59418fd49cef17cc2056a0,RETURNED,2021-11-14 05:40:04.653000,,116492.246074,21,190,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6190a1cb15fc6dbed08c6cdb,59060035fa5ffd00017c6897,APPROVED,2021-11-14 05:42:41.015000,2021-11-14 06:00:56.556000,1095.541,52,274,0,100,2021-11-14 11:40:43.014000,804E44E8,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6190a23e2a815328af00113a,5d7f169f8f703c001771abc6,APPROVED,2021-11-14 05:44:36.672000,2021-11-14 06:13:12.340000,1715.668,50,214,1,100,2021-11-14 11:40:38.145000,804E44E8,Australia,Australia,DATA EXPIRED,English,Australia,Male,DATA EXPIRED
6190a2663d72f3feb0ee2277,5f61cf68193f6903a5163aca,APPROVED,2021-11-14 05:46:43.153000,2021-11-14 06:15:51.169000,1748.016,58,99,1,100,2021-11-14 11:40:43.124000,804E44E8,New Zealand,New Zealand,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,New Zealand,Female,Yes
6190a2c35d18e38d411ac475,60bd9240d914e19584b7eb67,APPROVED,2021-11-14 05:46:55.131000,2021-11-14 06:30:06.309000,2591.178,31,83,0,100,2021-11-14 11:40:43.236000,804E44E8,Canada,Canada,Part-Time,English,Canada,Female,No
6190a2d71fabfe5d9d8a71db,60b87c4b2becab85d6d46683,APPROVED,2021-11-14 05:47:06.325000,2021-11-14 06:03:46.834000,1000.509,18,61,0,100,2021-11-14 11:40:38.234000,804E44E8,Korea,Canada,Part-Time,English,Canada,Male,Yes
6190a2f3b1fea09d18ca59f9,5be8bbc333f40a0001033842,RETURNED,2021-11-14 05:47:33.800000,,116043.21542,42,1428,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6190a310bb989c0cfc079e88,6075e12159e69162ee283711,APPROVED,2021-11-14 05:53:05.774000,2021-11-14 06:41:09.700000,2883.926,23,30,0,100,2021-11-14 11:40:43.349000,804E44E8,South Africa,South Africa,Part-Time,English,South Africa,Female,No
6190a3268621bc5c1012bd6e,5fe0c443c9707d9feedccdb5,RETURNED,2021-11-14 05:48:27.644000,,115989.40395,31,98,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6190a343042d87f51aca5e41,5ff2473e351a26264ff42e0e,RETURNED,2021-11-14 05:48:51.524000,,115965.540542,19,145,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6190a36a3ff0d58125a42ac2,5f486e6825bc3c1f9ae198b3,APPROVED,2021-11-14 05:49:30.071000,2021-11-14 06:15:08.968000,1538.897,20,112,0,100,2021-11-14 11:40:43.443000,804E44E8,Canada,Canada,DATA EXPIRED,English,Canada,Female,DATA EXPIRED
