"","mean_CI","low_CI","high_CI","category_combination","focus","question","orderCategoryCombination","filterType","filterValue","X5","significantDifference","sizeSignificantDifference"
"173",0.1,-0.331483835717785,0.537303835717785,"dComplex_focus,E_H","WHAT_Ql","reverseB","focus complexity: Easy-Hard","p",45,"",FALSE,0
"174",-0.0416666666666667,-0.362423294780595,0.276623294780595,"dComplex_focus,M_H","WHAT_Ql","reverseB","focus complexity: Medium-Hard","p",45,"",FALSE,0
"175",0,-0.434296642923614,0.432714824741795,"dComplex_focus,E_M","WHAT_Qn","reverseB","focus complexity: Easy-Medium","p",45,"",FALSE,0
"176",0,-0.435200532468624,0.438418714286806,"dComplex_focus,E_H","WHAT_Qn","reverseB","focus complexity: Easy-Hard","p",45,"",FALSE,0
"177",0,-0.422611272158815,0.426057426004969,"dComplex_focus,M_H","WHAT_Qn","reverseB","focus complexity: Medium-Hard","p",45,"",FALSE,0
"178",-0.333333333333333,-0.715078781609461,0.0443454482761276,"dComplex_focus,E_M","WHERE","reverseB","focus complexity: Easy-Medium","p",45,"",FALSE,0
"179",-0.5,-0.899749341570824,-0.0964506584291763,"dComplex_focus,E_H","WHERE","reverseB","focus complexity: Easy-Hard","p",45,"",TRUE,1
"180",0,-0.420239393480693,0.424885547326846,"dComplex_focus,M_H","WHERE","reverseB","focus complexity: Medium-Hard","p",45,"",FALSE,0
"181",0.5,0.187692371094964,0.809007628905036,"dComplex_focus,E","WHAT_Ql","reverseB","focus complexity: Easy","p",50,NA,NA,NA
"182",0.428571428571429,0.218722769193388,0.640686754616135,"dComplex_focus,M","WHAT_Ql","reverseB","focus complexity: Medium","p",50,NA,NA,NA
"183",0.458333333333333,0.259347492043339,0.655510841289995,"dComplex_focus,H","WHAT_Ql","reverseB","focus complexity: Hard","p",50,NA,NA,NA
"184",0.444444444444444,0.120989684514856,0.765765871040699,"dComplex_focus,E","WHAT_Qn","reverseB","focus complexity: Easy","p",50,NA,NA,NA
"185",0.384615384615385,0.121904256322626,0.648803435985066,"dComplex_focus,M","WHAT_Qn","reverseB","focus complexity: Medium","p",50,NA,NA,NA
"186",0.375,0.137948410916192,0.612226589083808,"dComplex_focus,H","WHAT_Qn","reverseB","focus complexity: Hard","p",50,NA,NA,NA
"187",0.166666666666667,-0.129276698915402,0.460576698915402,"dComplex_focus,E","WHERE","reverseB","focus complexity: Easy","p",50,NA,NA,NA
"188",0.523809523809524,0.310145021607443,0.737645454583033,"dComplex_focus,M","WHERE","reverseB","focus complexity: Medium","p",50,NA,NA,NA
"189",0.454545454545455,0.15833087803377,0.749196394693503,"dComplex_focus,H","WHERE","reverseB","focus complexity: Hard","p",50,NA,NA,NA
"190",0.1,-0.331187062236388,0.531347062236388,"dComplex_focus,E_M","WHAT_Ql","reverseB","focus complexity: Easy-Medium","p",50,"",FALSE,0
"191",0.1,-0.336530177908984,0.533030177908984,"dComplex_focus,E_H","WHAT_Ql","reverseB","focus complexity: Easy-Hard","p",50,"",FALSE,0
"192",-0.0476190476190476,-0.405656629031768,0.311418533793673,"dComplex_focus,M_H","WHAT_Ql","reverseB","focus complexity: Medium-Hard","p",50,"",FALSE,0
"193",0.222222222222222,-0.290415989548648,0.731593767326426,"dComplex_focus,E_M","WHAT_Qn","reverseB","focus complexity: Easy-Medium","p",50,"",FALSE,0
"194",0.111111111111111,-0.459801638977235,0.682734972310569,"dComplex_focus,E_H","WHAT_Qn","reverseB","focus complexity: Easy-Hard","p",50,"",FALSE,0
"195",0,-0.426720908538405,0.426782446999943,"dComplex_focus,M_H","WHAT_Qn","reverseB","focus complexity: Medium-Hard","p",50,"",FALSE,0
"196",-0.333333333333333,-0.708998939285201,0.0415322726185339,"dComplex_focus,E_M","WHERE","reverseB","focus complexity: Easy-Medium","p",50,"",FALSE,0
"197",-0.5,-0.905708435491481,-0.100558231175186,"dComplex_focus,E_H","WHERE","reverseB","focus complexity: Easy-Hard","p",50,"",TRUE,1
"198",0.0909090909090909,-0.377658820484299,0.55487700230248,"dComplex_focus,M_H","WHERE","reverseB","focus complexity: Medium-Hard","p",50,"",FALSE,0
